path	parent	name	id	synapseStore	contentType	used	executed	activityName	activityDescription
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC116_TUG.csv	syn61370552	HC116_TUG.csv	syn61498596	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC116_TandemGait.csv	syn61370552	HC116_TandemGait.csv	syn61498592	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC117_Balance.csv	syn61370552	HC117_Balance.csv	syn61498601	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC117_HurriedPace.csv	syn61370552	HC117_HurriedPace.csv	syn61498604	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC117_HurriedPace_mat.csv	syn61370552	HC117_HurriedPace_mat.csv	syn61498607	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC117_SelfPace.csv	syn61370552	HC117_SelfPace.csv	syn61498611	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC117_SelfPace_mat.csv	syn61370552	HC117_SelfPace_mat.csv	syn61498614	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC117_SelfPace_matTURN.csv	syn61370552	HC117_SelfPace_matTURN.csv	syn61498617	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC117_TUG.csv	syn61370552	HC117_TUG.csv	syn61498625	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC117_TandemGait.csv	syn61370552	HC117_TandemGait.csv	syn61498621	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC118_Balance.csv	syn61370552	HC118_Balance.csv	syn61498628	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC118_HurriedPace.csv	syn61370552	HC118_HurriedPace.csv	syn61498631	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC118_HurriedPace_mat.csv	syn61370552	HC118_HurriedPace_mat.csv	syn61498634	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC118_SelfPace.csv	syn61370552	HC118_SelfPace.csv	syn61498637	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC118_SelfPace_mat.csv	syn61370552	HC118_SelfPace_mat.csv	syn61498640	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC118_SelfPace_matTURN.csv	syn61370552	HC118_SelfPace_matTURN.csv	syn61498644	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC118_TUG.csv	syn61370552	HC118_TUG.csv	syn61498653	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC118_TandemGait.csv	syn61370552	HC118_TandemGait.csv	syn61498648	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC120_Balance.csv	syn61370552	HC120_Balance.csv	syn61498660	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC120_HurriedPace.csv	syn61370552	HC120_HurriedPace.csv	syn61498664	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC120_HurriedPace_mat.csv	syn61370552	HC120_HurriedPace_mat.csv	syn61498667	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC120_SelfPace.csv	syn61370552	HC120_SelfPace.csv	syn61498670	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC120_SelfPace_mat.csv	syn61370552	HC120_SelfPace_mat.csv	syn61498673	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC120_SelfPace_matTURN.csv	syn61370552	HC120_SelfPace_matTURN.csv	syn61498676	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC120_TUG.csv	syn61370552	HC120_TUG.csv	syn61498688	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC120_TandemGait.csv	syn61370552	HC120_TandemGait.csv	syn61498680	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC121_Balance.csv	syn61370552	HC121_Balance.csv	syn61498706	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC121_HurriedPace.csv	syn61370552	HC121_HurriedPace.csv	syn61498710	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC121_HurriedPace_mat.csv	syn61370552	HC121_HurriedPace_mat.csv	syn61498713	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC121_SelfPace.csv	syn61370552	HC121_SelfPace.csv	syn61498716	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC121_SelfPace_mat.csv	syn61370552	HC121_SelfPace_mat.csv	syn61498717	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC121_SelfPace_matTURN.csv	syn61370552	HC121_SelfPace_matTURN.csv	syn61498718	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC121_TUG.csv	syn61370552	HC121_TUG.csv	syn61498720	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC121_TandemGait.csv	syn61370552	HC121_TandemGait.csv	syn61498719	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC122_Balance.csv	syn61370552	HC122_Balance.csv	syn61498721	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC122_HurriedPace.csv	syn61370552	HC122_HurriedPace.csv	syn61498722	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC122_HurriedPace_mat.csv	syn61370552	HC122_HurriedPace_mat.csv	syn61498723	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC122_SelfPace.csv	syn61370552	HC122_SelfPace.csv	syn61498724	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC122_SelfPace_mat.csv	syn61370552	HC122_SelfPace_mat.csv	syn61498725	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC122_SelfPace_matTURN.csv	syn61370552	HC122_SelfPace_matTURN.csv	syn61498726	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC122_TUG.csv	syn61370552	HC122_TUG.csv	syn61498728	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC122_TandemGait.csv	syn61370552	HC122_TandemGait.csv	syn61498727	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC123_Balance.csv	syn61370552	HC123_Balance.csv	syn61498729	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC123_HurriedPace.csv	syn61370552	HC123_HurriedPace.csv	syn61498730	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC123_HurriedPace_mat.csv	syn61370552	HC123_HurriedPace_mat.csv	syn61498731	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC123_SelfPace.csv	syn61370552	HC123_SelfPace.csv	syn61498732	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC123_SelfPace_mat.csv	syn61370552	HC123_SelfPace_mat.csv	syn61498733	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC123_SelfPace_matTURN.csv	syn61370552	HC123_SelfPace_matTURN.csv	syn61498734	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC123_TUG.csv	syn61370552	HC123_TUG.csv	syn61498745	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC123_TandemGait.csv	syn61370552	HC123_TandemGait.csv	syn61498735	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC124_Balance.csv	syn61370552	HC124_Balance.csv	syn61980763	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC124_HurriedPace.csv	syn61370552	HC124_HurriedPace.csv	syn61980764	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC124_HurriedPace_mat.csv	syn61370552	HC124_HurriedPace_mat.csv	syn61980765	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC124_SelfPace.csv	syn61370552	HC124_SelfPace.csv	syn61980766	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC124_SelfPace_mat.csv	syn61370552	HC124_SelfPace_mat.csv	syn61980767	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC124_SelfPace_matTURN.csv	syn61370552	HC124_SelfPace_matTURN.csv	syn61980768	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC124_TUG.csv	syn61370552	HC124_TUG.csv	syn61980770	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC124_TandemGait.csv	syn61370552	HC124_TandemGait.csv	syn61980769	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC125_Balance.csv	syn61370552	HC125_Balance.csv	syn61980771	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC125_HurriedPace.csv	syn61370552	HC125_HurriedPace.csv	syn61980772	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC125_HurriedPace_mat.csv	syn61370552	HC125_HurriedPace_mat.csv	syn61980773	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC125_SelfPace.csv	syn61370552	HC125_SelfPace.csv	syn61980774	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC125_SelfPace_mat.csv	syn61370552	HC125_SelfPace_mat.csv	syn61980775	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC125_SelfPace_matTURN.csv	syn61370552	HC125_SelfPace_matTURN.csv	syn61980776	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC125_TUG.csv	syn61370552	HC125_TUG.csv	syn61980778	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC125_TandemGait.csv	syn61370552	HC125_TandemGait.csv	syn61980777	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC126_Balance.csv	syn61370552	HC126_Balance.csv	syn61980779	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC126_HurriedPace.csv	syn61370552	HC126_HurriedPace.csv	syn61980780	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC126_HurriedPace_mat.csv	syn61370552	HC126_HurriedPace_mat.csv	syn61980781	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC126_SelfPace.csv	syn61370552	HC126_SelfPace.csv	syn61980782	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC126_SelfPace_mat.csv	syn61370552	HC126_SelfPace_mat.csv	syn61980783	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC126_SelfPace_matTURN.csv	syn61370552	HC126_SelfPace_matTURN.csv	syn61980784	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC126_TUG.csv	syn61370552	HC126_TUG.csv	syn61980786	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC126_TandemGait.csv	syn61370552	HC126_TandemGait.csv	syn61980785	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC127_Balance.csv	syn61370552	HC127_Balance.csv	syn61980788	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC127_HurriedPace.csv	syn61370552	HC127_HurriedPace.csv	syn61980789	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC127_HurriedPace_mat.csv	syn61370552	HC127_HurriedPace_mat.csv	syn61980790	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC127_SelfPace.csv	syn61370552	HC127_SelfPace.csv	syn61980791	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC127_SelfPace_mat.csv	syn61370552	HC127_SelfPace_mat.csv	syn61980792	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC127_SelfPace_matTURN.csv	syn61370552	HC127_SelfPace_matTURN.csv	syn61980793	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC127_TUG.csv	syn61370552	HC127_TUG.csv	syn61980795	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC127_TandemGait.csv	syn61370552	HC127_TandemGait.csv	syn61980794	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC128_Balance.csv	syn61370552	HC128_Balance.csv	syn61980802	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC128_HurriedPace.csv	syn61370552	HC128_HurriedPace.csv	syn61980803	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC128_HurriedPace_mat.csv	syn61370552	HC128_HurriedPace_mat.csv	syn61980804	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC128_SelfPace.csv	syn61370552	HC128_SelfPace.csv	syn61980805	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC128_SelfPace_mat.csv	syn61370552	HC128_SelfPace_mat.csv	syn61980806	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC128_SelfPace_matTURN.csv	syn61370552	HC128_SelfPace_matTURN.csv	syn61980807	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC128_TUG.csv	syn61370552	HC128_TUG.csv	syn61980810	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC128_TandemGait.csv	syn61370552	HC128_TandemGait.csv	syn61980808	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC129_Balance.csv	syn61370552	HC129_Balance.csv	syn61980811	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC129_HurriedPace.csv	syn61370552	HC129_HurriedPace.csv	syn61980812	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC129_HurriedPace_mat.csv	syn61370552	HC129_HurriedPace_mat.csv	syn61980813	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC129_SelfPace.csv	syn61370552	HC129_SelfPace.csv	syn61980814	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC129_SelfPace_mat.csv	syn61370552	HC129_SelfPace_mat.csv	syn61980815	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC129_SelfPace_matTURN.csv	syn61370552	HC129_SelfPace_matTURN.csv	syn61980816	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC129_TUG.csv	syn61370552	HC129_TUG.csv	syn61980818	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC129_TandemGait.csv	syn61370552	HC129_TandemGait.csv	syn61980817	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC130_Balance.csv	syn61370552	HC130_Balance.csv	syn61980821	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC130_HurriedPace.csv	syn61370552	HC130_HurriedPace.csv	syn61980822	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC130_HurriedPace_mat.csv	syn61370552	HC130_HurriedPace_mat.csv	syn61980823	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC130_SelfPace.csv	syn61370552	HC130_SelfPace.csv	syn61980824	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC130_SelfPace_mat.csv	syn61370552	HC130_SelfPace_mat.csv	syn61980825	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC130_SelfPace_matTURN.csv	syn61370552	HC130_SelfPace_matTURN.csv	syn61980826	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC130_TUG.csv	syn61370552	HC130_TUG.csv	syn61980828	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC130_TandemGait.csv	syn61370552	HC130_TandemGait.csv	syn61980827	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC132_Balance.csv	syn61370552	HC132_Balance.csv	syn61980829	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC132_HurriedPace.csv	syn61370552	HC132_HurriedPace.csv	syn61980830	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC132_HurriedPace_mat.csv	syn61370552	HC132_HurriedPace_mat.csv	syn61980831	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC132_SelfPace.csv	syn61370552	HC132_SelfPace.csv	syn61980832	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC132_SelfPace_mat.csv	syn61370552	HC132_SelfPace_mat.csv	syn61980833	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC132_SelfPace_matTURN.csv	syn61370552	HC132_SelfPace_matTURN.csv	syn61980834	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC132_TUG.csv	syn61370552	HC132_TUG.csv	syn61980836	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC132_TandemGait.csv	syn61370552	HC132_TandemGait.csv	syn61980835	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC133_Balance.csv	syn61370552	HC133_Balance.csv	syn61980839	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC133_HurriedPace.csv	syn61370552	HC133_HurriedPace.csv	syn61980840	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC133_HurriedPace_mat.csv	syn61370552	HC133_HurriedPace_mat.csv	syn61980841	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC133_SelfPace.csv	syn61370552	HC133_SelfPace.csv	syn61980842	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC133_SelfPace_mat.csv	syn61370552	HC133_SelfPace_mat.csv	syn61980843	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC133_SelfPace_matTURN.csv	syn61370552	HC133_SelfPace_matTURN.csv	syn61980844	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC133_TUG.csv	syn61370552	HC133_TUG.csv	syn61980846	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC133_TandemGait.csv	syn61370552	HC133_TandemGait.csv	syn61980845	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC134_Balance.csv	syn61370552	HC134_Balance.csv	syn61980849	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC134_HurriedPace.csv	syn61370552	HC134_HurriedPace.csv	syn61980850	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC134_HurriedPace_mat.csv	syn61370552	HC134_HurriedPace_mat.csv	syn61980851	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC134_SelfPace.csv	syn61370552	HC134_SelfPace.csv	syn61980852	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC134_SelfPace_mat.csv	syn61370552	HC134_SelfPace_mat.csv	syn61980853	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC134_SelfPace_matTURN.csv	syn61370552	HC134_SelfPace_matTURN.csv	syn61980854	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC134_TUG.csv	syn61370552	HC134_TUG.csv	syn61980856	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC134_TandemGait.csv	syn61370552	HC134_TandemGait.csv	syn61980855	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC135_Balance.csv	syn61370552	HC135_Balance.csv	syn61980858	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC135_HurriedPace.csv	syn61370552	HC135_HurriedPace.csv	syn61980860	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC135_HurriedPace_mat.csv	syn61370552	HC135_HurriedPace_mat.csv	syn61980861	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC135_SelfPace.csv	syn61370552	HC135_SelfPace.csv	syn61980863	True	text/csv				
/ocean/projects/med260006p/aguda1/biomedAI/project/data/gait/weargait/CONTROL PARTICIPANTS/CSV files/HC135_SelfPace_mat.csv	syn61370552	HC135_SelfPace_mat.csv	syn61980865	True	text/csv				
